{{48, {90, 9, 18, 44}}, {52, {91, 9, 17, 44}}}
{{13, {88, 8, 22, 44}}, {13, {89, 9, 21, 43}}, {74, {89, 8, 21, 44}}}
{{11, {86, 6, 23, 46}}, {83, {86, 7, 23, 45}}, {6, {86, 8, 23, 44}}}
{{41, {90, 5, 19, 47}}, {4, {89, 5, 20, 47}}, {55, {90, 6, 19, 46}}}
{{100, {86, 8, 20, 47}}}
{{44, {92, 9, 14, 46}}, {56, {91, 9, 15, 46}}}
{{100, {86, 8, 19, 48}}}
{{4, {97, 8, 14, 42}}, {22, {96, 8, 15, 42}}, {74, {95, 8, 16, 42}}}
{{1, {90, 8, 17, 46}}, {99, {89, 8, 18, 46}}}
{{13, {93, 7, 16, 45}}, {87, {92, 7, 17, 45}}}
